,Step,Firm,Optimal K,Actual K,Dividends,Total Production,Exit Rate
95,9,5,4.169600250809965,3.8789207433301747,1.9095191510016472,34.316587402617465,0
96,9,6,3.3263156317024047,3.0402957634768044,1.5005690116432966,34.316587402617465,0
97,9,7,4.165547017596769,3.8384148551661044,1.8953285530124213,34.316587402617465,0
98,9,8,3.8701500501637316,3.558001723508137,1.7564155055127293,34.316587402617465,0
99,9,9,4.7345779844158695,4.416752594807561,2.1760663485165797,34.316587402617465,0
100,10,0,9.682058372098249,9.559377958782521,4.660068336606824,31.81360977418771,0
101,10,1,2.96853758798501,2.8328869755874626,1.4056308649548406,31.81360977418771,0
102,10,2,2.910522230441266,2.7804430658587136,1.3781474960134308,31.81360977418771,0
103,10,3,4.860685122703951,4.733511843513257,2.3201519062649414,31.81360977418771,0
104,10,4,4.053277439045964,3.93480243778925,1.9304922706425744,31.81360977418771,0
105,10,5,4.040699533558502,3.922224996906984,1.9244167861027752,31.81360977418771,0
106,10,6,3.1753274127881115,3.0587520420130927,1.506939719812844,31.81360977418771,0
107,10,7,4.010671061392667,3.8773392290120277,1.9087622035463756,31.81360977418771,0
108,10,8,3.7167196307705868,3.589494878369905,1.767283778107735,31.81360977418771,0
109,10,9,4.604735320319241,4.475196722650637,2.196182737676948,31.81360977418771,0
110,11,0,9.861087773956394,10.02400910157295,4.817487082470239,29.066276061863142,0
111,11,1,2.974430488114837,3.154576423936967,1.5155474869177992,29.066276061863142,0
112,11,2,2.9162734196172946,3.089020393777718,1.483509864931448,29.066276061863142,0
113,11,3,4.909632207936693,5.078520125112001,2.437272099695292,29.066276061863142,0
114,11,4,4.085080379231564,4.2424168600310015,2.0349388018990653,29.066276061863142,0
115,11,5,4.072224154389184,4.229560018186338,2.028770955137126,29.066276061863142,0
116,11,6,3.1888083551057758,3.343622099702311,1.603861714178207,29.066276061863142,0
117,11,7,4.039097770503212,4.216164333599126,2.0240462793625142,29.066276061863142,0
118,11,8,3.739717789224347,3.90867406355204,1.8758736127908138,29.066276061863142,0
119,11,9,4.647303253850856,4.8193323474881735,2.3130807574184997,29.066276061863142,0
120,12,0,10.194198783945486,10.505291589612154,4.9782559348899635,28.738090996706735,0
121,12,1,3.20702309807273,3.5510057148621748,1.6464811816551845,28.738090996706735,0
122,12,2,3.1392288556590486,3.469083403545337,1.609037680745078,28.738090996706735,0
123,12,3,5.157468167432599,5.479953975557861,2.570584178621191,28.738090996706735,0
124,12,4,4.30609782747686,4.606526555634624,2.155676167191215,28.738090996706735,0
125,12,5,4.293046156577955,4.593473706590572,2.1494396138027563,28.738090996706735,0
126,12,6,3.39390326458508,3.6895149126539515,1.718277797967044,28.738090996706735,0
127,12,7,4.2830483541528395,4.621151012098918,2.15825760486532,28.738090996706735,0
128,12,8,3.9695028082030506,4.292119142015982,2.0028719880923425,28.738090996706735,0
129,12,9,4.89466907555305,5.22315285468037,2.4471066477498526,28.738090996706735,0
130,13,0,10.534398894869929,10.708374060322036,5.045428029438341,31.493988299327178,0
131,13,1,3.4840895621482124,3.6764579859063473,1.6869862256469164,31.493988299327178,0
132,13,2,3.4048560354339603,3.5893234949776445,1.6478767145756952,31.493988299327178,0
133,13,3,5.439567488013401,5.619914062420089,2.616367614136421,31.493988299327178,0
134,13,4,4.56158802005396,4.729599419661243,2.1958317797856957,31.493988299327178,0
135,13,5,4.548390960283944,4.716401701026756,2.1895453026797527,31.493988299327178,0
136,13,6,3.6360171057343718,3.8013346072823113,1.754567817260236,31.493988299327178,0
137,13,7,4.567050554430844,4.756130677096853,2.2021952030334875,31.493988299327178,0
138,13,8,4.238241812770976,4.418661382205818,2.044026205556954,31.493988299327178,0
139,13,9,5.178278879760871,5.361979752236985,2.492456575975152,31.493988299327178,0
140,14,0,10.67654057015368,10.53848585086695,4.989261809204246,35.14185421394636,0
141,14,1,3.569801565758286,3.4171512224029827,1.6027867753441483,35.14185421394636,0
142,14,2,3.487042624555581,3.3406619426998714,1.5671070573176185,35.14185421394636,0
143,14,3,5.5364490021024615,5.393338371114773,2.5420750040357043,35.14185421394636,0
144,14,4,4.646560598095485,4.513238312989574,2.1250238135736264,35.14185421394636,0
145,14,5,4.6332578956343,4.4999361333578936,2.1187066475809178,35.14185421394636,0
146,14,6,3.7128097705023113,3.5816251775170156,1.682949109330386,35.14185421394636,0
147,14,7,4.660026124919711,4.509985151028285,2.1217819262248745,35.14185421394636,0
148,14,8,4.325327520827893,4.18215896600898,1.9668141770110306,35.14185421394636,0
149,14,9,5.274243056779341,5.12847068566814,2.415969771555823,35.14185421394636,0
150,15,0,10.557688229875968,10.239673609308936,4.889808169299886,36.214954492658734,0
151,15,1,3.3916286056254634,3.039992375640891,1.4767995710692812,36.214954492658734,0
152,15,2,3.3161273885197473,2.9789335769702587,1.4463002772370783,36.214954492658734,0
153,15,3,5.379239730426216,5.049578613096826,2.4275410856286683,36.214954492658734,0
154,15,4,4.496725119412146,4.189611852077707,2.0171754201162737,36.214954492658734,0
155,15,5,4.4833574767431745,4.176245413767614,2.010835725161649,36.214954492658734,0
156,15,6,3.561258695680985,3.2590696884670196,1.575362279364435,36.214954492658734,0
157,15,7,4.4898650192182945,4.144239577160867,1.9998138186481225,36.214954492658734,0
158,15,8,4.161940519672676,3.8321459724590783,1.850087994964041,36.214954492658734,0
159,15,9,5.112390689507483,4.776598146321737,2.2987041291829375,36.214954492658734,0
160,16,0,10.34723615027182,10.146082197810689,4.858479847745616,33.81465768235254,0
161,16,1,3.125029322093399,2.9026086756344127,1.4297587193615366,33.81465768235254,0
162,16,2,3.0604903085427884,2.8472049324878315,1.4012286384338901,33.81465768235254,0
163,16,3,5.136876541535873,4.928355824452734,2.386598876271029,33.81465768235254,0
164,16,4,4.268509051032017,4.074250537170535,1.978132721377755,33.81465768235254,0
165,16,5,4.255093735227188,4.06083598315945,1.9717742845785369,33.81465768235254,0
166,16,6,3.3335961171556954,3.142452348095612,1.5356879625895596,33.81465768235254,0
167,16,7,4.231770474769302,4.0131518351073465,1.9553210748279093,33.81465768235254,0
168,16,8,3.9149383206615114,3.706333205104689,1.8073575465785199,33.81465768235254,0
169,16,9,4.864246948089647,4.651847917037706,2.256512987338556,33.81465768235254,0
170,17,0,10.28094284589459,10.368763870622868,4.932878643069329,30.40783794066011,0
171,17,1,3.0254870119500463,3.1225927802124347,1.5047749653692297,30.40783794066011,0
172,17,2,2.9651150148238288,3.058232450775388,1.4731441325200016,30.40783794066011,0
173,17,3,5.050239460065658,5.141276712017518,2.458315830273993,30.40783794066011,0
174,17,4,4.185891490218948,4.2707020621255785,2.0444265258716894,30.40783794066011,0
175,17,5,4.172436515129913,4.257246754447964,2.038058099422814,30.40783794066011,0
176,17,6,3.2496420006429605,3.3330927181849157,1.6003245435304694,30.40783794066011,0
177,17,7,4.137620170433905,4.233066035279762,2.029722648179433,30.40783794066011,0
178,17,8,3.824517178370506,3.9155912775249875,1.8781968211107507,30.40783794066011,0
179,17,9,4.774967022784126,4.867697492804988,2.32930569482553,30.40783794066011,0
180,18,0,10.438376814233761,10.73865467895447,5.055410849442391,28.976260310937455,0
181,18,1,3.1842275567063494,3.5162518394576856,1.6351846142764959,28.976260310937455,0
182,18,2,3.1172941135550203,3.4356814806156333,1.5981771663342248,28.976260310937455,0
183,18,3,5.201998431655968,5.513273228445528,2.5815150046964144,28.976260310937455,0
184,18,4,4.326174631530176,4.616159148525509,2.158830554868864,28.976260310937455,0
185,18,5,4.312698517521067,4.60268189732871,2.1524548814269386,28.976260310937455,0
186,18,6,3.3864183206509306,3.6717532202429246,1.712483235536253,28.976260310937455,0
187,18,7,4.29506001730835,4.621408754196939,2.158341867083012,28.976260310937455,0
188,18,8,3.974418908033631,4.285819692869428,2.000813834889466,28.976260310937455,0
189,18,9,4.929002377200334,5.246066629394671,2.45461646732765,28.976260310937455,0
190,19,0,10.69766503811872,10.941530190584535,5.122077983638766,30.827142818309227,0
191,19,1,3.4601850967156795,3.729832519481317,1.7040931992924482,30.827142818309227,0
192,19,2,3.3818742939357826,3.640446746099858,1.66427148960829,30.827142818309227,0
193,19,3,5.462698014774756,5.715494123633648,2.6474370375423253,30.827142818309227,0
194,19,4,4.568262963749106,4.803768562923284,2.2198798437085254,30.827142818309227,0
195,19,5,4.554771514506823,4.790276190134904,2.2134961556277686,30.827142818309227,0
196,19,6,3.6237553351734477,3.8554848329755584,1.7720264041808917,30.827142818309227,0
197,19,7,4.567228860211935,4.832266992650985,2.226813331342944,30.827142818309227,0
198,19,8,4.23388659136223,4.486785019098782,2.066034823041223,30.827142818309227,0
199,19,9,5.194170275481724,5.451668184209526,2.521567348192716,30.827142818309227,0
200,20,0,10.838738175777312,10.789093098912282,5.072020505148256,34.508182749460545,0
201,20,1,3.6060013286115877,3.5511076019175545,1.6465142506186201,34.508182749460545,0
202,20,2,3.521735316583442,3.469096187404606,1.6090418313486394,34.508182749460545,0
203,20,3,5.602194456709876,5.550731252030645,2.5937799752731165,34.508182749460545,0
204,20,4,4.697448278706068,4.649505005733576,2.1697351197025303,34.508182749460545,0
205,20,5,4.683939869829013,4.635996784868283,2.163348926875592,34.508182749460545,0
206,20,6,3.749753575957146,3.702579026358908,1.7225344850436748,34.508182749460545,0
207,20,7,4.71212010864589,4.658164722548055,2.1703439082850835,34.508182749460545,0
208,20,8,4.371899565081183,4.320415530740581,2.012105821095578,34.508182749460545,0
209,20,9,5.335843844422311,5.283423466430142,2.466838832964905,34.508182749460545,0
