,Step,Firm,Optimal K,Actual K,Dividends,Total Production,Exit Rate
160,16,0,27.02335341221956,26.627775451180074,12.728132830980078,66.4979891052241,0
161,16,1,8.258752885516932,7.821353049506597,3.8154597028850685,66.4979891052241,0
162,16,2,8.085322309031971,7.665887377989977,3.7372171793744027,66.4979891052241,0
163,16,3,13.479413157494838,13.069348134714946,6.298026414622635,66.4979891052241,0
164,16,4,11.213316996037364,10.831299213698568,5.229222712616227,66.4979891052241,0
165,16,5,11.178442064531303,10.796425780292903,5.212680700928157,66.4979891052241,0
166,16,6,8.781261943087202,8.405369441323908,4.077025153386792,66.4979891052241,0
167,16,7,11.132616683827463,10.702693658877642,5.180385395148117,66.4979891052241,0
168,16,8,10.302961205912913,9.892730209878577,4.791185732864503,66.4979891052241,0
169,16,9,12.772974620574557,12.35528272537541,5.961226178621099,66.4979891052241,0
170,17,0,26.933775639921556,27.107259201812596,12.888138805441823,60.06830427762633,0
171,17,1,8.073826457132851,8.265651303295234,3.965915933646107,60.06830427762633,0
172,17,2,7.9082588438998815,8.09220505169032,3.881516598192437,60.06830427762633,0
173,17,3,13.327141747992266,13.506978715076698,6.44491924462202,60.06830427762633,0
174,17,4,11.065465232259244,11.233001880184972,5.364235470938454,60.06830427762633,0
175,17,5,11.030460975361876,11.197996966284894,5.347654770876731,60.06830427762633,0
176,17,6,8.627320457589942,8.792170819634052,4.207468838768713,60.06830427762633,0
177,17,7,10.962121452852722,11.150667289711969,5.331231043376992,60.06830427762633,0
178,17,8,10.138542965553661,10.318452721403384,4.934599337638216,60.06830427762633,0
179,17,9,12.61444475524416,12.797626542120636,6.109832739058922,60.06830427762633,0
180,18,0,27.272361438359347,27.86235431817666,13.13840806050355,56.93322510830781,0
181,18,1,8.392204212673137,9.044573187429034,4.223973668612265,56.93322510830781,0
182,18,2,8.213608279125467,8.839183127155842,4.128983281803673,56.93322510830781,0
183,18,3,13.637979054520592,14.249578960305309,6.690955656981601,56.93322510830781,0
184,18,4,11.351163330280885,11.920931602889459,5.592138111318895,56.93322510830781,0
185,18,5,11.316077205603719,11.885843243839668,5.575529521089703,56.93322510830781,0
186,18,6,8.903350021578289,9.46398261858721,4.430016868671444,56.93322510830781,0
187,18,7,11.281323247774766,11.922540779012802,5.586953740825545,56.93322510830781,0
188,18,8,10.442017945425482,11.053865395431584,5.1782332776693165,56.93322510830781,0
189,18,9,12.928908456291548,13.551883617691646,6.359727138962723,56.93322510830781,0
190,19,0,27.801951760436765,28.27672297702982,13.274880883165531,60.01611936739561,0
191,19,1,8.938275598635382,9.463241276031907,4.359909626929279,60.01611936739561,0
192,19,2,8.737268129572461,9.240672393978777,4.259387321966035,60.01611936739561,0
193,19,3,14.158612333395164,14.650770868304127,6.822272502925417,60.01611936739561,0
194,19,4,11.833424056599831,12.291920396498472,5.713399189339615,60.01611936739561,0
195,19,5,11.79827891403504,12.256773455919085,5.696766674224725,60.01611936739561,0
196,19,6,9.374279951844043,9.825424752483109,4.54778117806889,60.01611936739561,0
197,19,7,11.822453502351511,12.33844553856209,5.722676785615803,60.01611936739561,0
198,19,8,10.957567395309916,11.449925130709543,5.30742106639078,60.01611936739561,0
199,19,9,13.457705554032357,13.959017833219121,6.492876196222227,60.01611936739561,0
200,20,0,28.090739474654985,27.99452835102101,13.1820054623403,66.87613851255308,0
201,20,1,9.225927263756027,9.119544366212175,4.248452299062878,66.87613851255308,0
202,20,2,9.013213801016397,8.911200266438165,4.152503193147758,66.87613851255308,0
203,20,3,14.436489576928022,14.336754959506537,6.719583157127755,66.87613851255308,0
204,20,4,12.09002246837282,11.99710940519207,5.617128835080258,66.87613851255308,0
205,20,5,12.054826698782666,11.96191399996479,5.600484425877026,66.87613851255308,0
206,20,6,9.623478913688698,9.532055620375798,4.452297988729334,66.87613851255308,0
207,20,7,12.109654624942747,12.005090211905566,5.6140038150990605,66.87613851255308,0
208,20,8,11.230939378698743,11.131164393827916,5.203554515607543,66.87613851255308,0
209,20,9,13.739459907362628,13.637870308022178,6.387947053195472,66.87613851255308,0
