,Step,Firm,Optimal K,Actual K,Dividends,Total Production,Exit Rate
161,16,1,8.661784880465673,9.629501927534863,4.4133891722224625,73.64505138772641,0
162,16,2,9.708755869546025,10.532734330940517,4.668027688003835,73.64505138772641,0
163,16,3,15.916342040927356,16.778638925197253,7.501643802190849,73.64505138772641,0
164,16,4,13.040586906397701,13.950895173461367,6.242839998817692,73.64505138772641,0
165,16,5,13.193413478175476,14.085449323655363,6.279204317301391,73.64505138772641,0
166,16,6,9.641177842382257,10.625334614654161,4.8038944563901715,73.64505138772641,0
167,16,7,13.453221640478079,14.262251525258334,6.333569897473929,73.64505138772641,0
168,16,8,12.564220257242686,8.177374241386158,4.1932562486561915,73.64505138772641,0
169,16,9,15.177261234074988,16.02249306050787,7.150720169392309,73.64505138772641,0
170,17,0,29.826507745357873,31.5196586564713,14.323110180583472,66.35140220414507,0
171,17,1,9.339094378947166,11.086111645529,4.870740830870737,66.35140220414507,0
172,17,2,9.877930415969416,11.502059685924085,4.964752054008699,66.35140220414507,0
173,17,3,15.874095107417148,17.508871370729292,7.728717542778541,66.35140220414507,0
174,17,4,13.210362754450975,14.836851044621898,6.517784049350685,66.35140220414507,0
175,17,5,13.287312642415273,14.901382067471307,6.531662046324791,66.35140220414507,0
176,17,6,10.165435669507612,11.829143377462266,5.178702145650406,66.35140220414507,0
177,17,7,13.402354680265262,9.072003188709573,4.614335199748346,66.35140220414507,0
178,17,8,8.87327501227126,11.005135260695857,5.162243194241794,66.35140220414507,0
179,17,9,15.131511845751554,16.765573917835333,7.381278908428494,66.35140220414507,0
180,18,0,30.308878858550262,32.17474445593146,14.530844430971989,62.78500629554011,0
181,18,1,10.30688809434557,12.218253676789578,5.213818929632169,62.78500629554011,0
182,18,2,10.505823572569794,10.471436640880574,4.648994376433861,62.78500629554011,0
183,18,3,16.354601813618427,18.193983819519605,7.939189935524807,62.78500629554011,0
184,18,4,13.79216697262841,15.578500031031592,6.7441729526264815,62.78500629554011,0
185,18,5,13.82153395534266,15.601864451329195,6.745104324414001,62.78500629554011,0
186,18,6,10.958559558510528,12.74051202055719,5.454870483798706,62.78500629554011,0
187,18,7,9.764312695960825,12.096551211404249,5.643908987193306,62.78500629554011,0
188,18,8,10.92373106399412,12.961549022257808,5.788706438274602,62.78500629554011,0
189,18,9,15.619393095223531,17.468103588400034,7.596451153702768,62.78500629554011,0
190,19,0,30.748461613302265,32.64672951841258,14.679729586073366,66.40187970749957,0
191,19,1,11.032869560890319,12.869780416374628,5.4069125319345295,66.40187970749957,0
192,19,2,9.837654363675034,11.777927046959359,5.04780807802306,66.40187970749957,0
193,19,3,16.799978702742933,18.63702999669082,8.074031177619437,66.40187970749957,0
194,19,4,14.271224506767034,16.0520160082137,6.887021843010193,66.40187970749957,0
195,19,5,14.273195366051386,16.049921509529113,6.880122325407031,66.40187970749957,0
196,19,6,11.54295446994889,10.394621221274127,4.7306377594482285,66.40187970749957,0
197,19,7,11.942975486805661,14.040554403650754,6.264492354584261,66.40187970749957,0
198,19,8,12.249378799250966,14.176231659366112,6.163313404930748,66.40187970749957,0
199,19,9,16.07471525874225,17.9148162349663,7.731920303181231,66.40187970749957,0
200,20,0,31.063514843565148,30.956896556727997,14.143616432367734,74.11013455802312,0
201,20,1,11.44147150046605,11.323581158305112,4.943541747418211,74.11013455802312,0
202,20,2,10.681576948658224,10.56852860372555,4.679126660138376,74.11013455802312,0
203,20,3,17.085313858324078,16.97479094115816,7.562925688396463,74.11013455802312,0
204,20,4,14.573504504556027,14.470541029575621,6.4047191395132534,74.11013455802312,0
205,20,5,14.558904557995529,14.45594148679115,6.394367432141174,74.11013455802312,0
206,20,6,10.0104184752532,9.909105918639531,4.5748594443998325,74.11013455802312,0
207,20,7,13.256180919616025,13.140305767543488,5.980544602832669,74.11013455802312,0
208,20,8,13.04207794271923,12.931510291554476,5.7793123348898625,74.11013455802312,0
209,20,9,16.361379117977204,16.248800565383245,7.221270847019083,74.11013455802312,0
