,Step,Firm,Optimal K,Actual K,Dividends,Total Production,Exit Rate
95,9,5,4.729431000131757,4.826340824353671,2.225148375087796,37.97537125709904,0
96,9,6,4.032955892915211,2.9568155244268066,1.4716070182505874,37.97537125709904,0
97,9,7,5.0164753283552725,5.048368181944546,2.2960634320655338,37.97537125709904,0
98,9,8,4.3062022334070695,4.380630137342244,2.0316952495034006,37.97537125709904,0
99,9,9,5.627099029441314,5.680242479465482,2.595116115777158,37.97537125709904,0
100,10,0,10.795617224360186,11.210227329125688,5.2098070120039885,35.22357164127883,0
101,10,1,3.5473973683926223,3.908560222581934,1.7608508730194175,35.22357164127883,0
102,10,2,3.341534689583536,3.726602806400593,1.6917456576179946,35.22357164127883,0
103,10,3,5.763003555887858,6.13745714610341,2.7827867283220042,35.22357164127883,0
104,10,4,4.905698700370552,2.9849708778147854,1.591036283233194,35.22357164127883,0
105,10,5,4.708596924309119,5.099203595505609,2.312480242562816,35.22357164127883,0
106,10,6,3.114041453371858,3.588389414642317,1.6851733653019478,35.22357164127883,0
107,10,7,4.85865901585814,5.21603001326374,2.3491796197175394,35.22357164127883,0
108,10,8,4.299234203906832,4.684120120259173,2.1292299728565736,35.22357164127883,0
109,10,9,5.4914790841717345,5.860499482357706,2.652492864425492,35.22357164127883,0
110,11,0,11.024380013309523,11.761815987422416,5.387950642654916,32.148219650218046,0
111,11,1,3.7261052331124294,4.4686909590879855,1.9339134610489968,32.148219650218046,0
112,11,2,3.5798729151529494,4.32344549722015,1.8771409659711513,32.148219650218046,0
113,11,3,5.888605531515726,6.61280105815117,2.9319584586917737,32.148219650218046,0
114,11,4,3.366763598135536,4.303276570274342,2.0553296914866483,32.148219650218046,0
115,11,5,4.893398336741145,5.607430842709807,2.471502946098977,32.148219650218046,0
116,11,6,3.565965404206055,4.327931552902362,1.9213706756166689,32.148219650218046,0
117,11,7,4.971057236403498,3.5407827168202717,1.7912147671422913,32.148219650218046,0
118,11,8,4.505625698305928,5.239026538187685,2.302811413730618,32.148219650218046,0
119,11,9,5.612893002109565,6.339798429711822,2.8025463046181796,32.148219650218046,0
120,12,0,11.401346583610762,12.228387980167554,5.536687206188347,31.738046829355202,0
121,12,1,4.092319899438626,4.163754765485756,1.8405618304862217,31.738046829355202,0
122,12,2,3.972184631740645,4.797295931359571,2.0188936985260013,31.738046829355202,0
123,12,3,6.204265178610159,7.024525179352492,3.058580208946734,31.738046829355202,0
124,12,4,4.349246626483232,5.23803926756866,2.3585231302294565,31.738046829355202,0
125,12,5,5.229903453051037,6.022872166679441,2.598297862855766,31.738046829355202,0
126,12,6,4.065778334134425,4.870432413670931,2.0869505290601107,31.738046829355202,0
127,12,7,3.7903577297448714,4.804566414363482,2.2178701102078184,31.738046829355202,0
128,12,8,4.872938299913638,5.692822913923186,2.440688341292844,31.738046829355202,0
129,12,9,5.930418419687802,6.7562281636268615,2.930171212245228,31.738046829355202,0
130,13,0,11.716085381897948,12.425682483242513,5.5990676965290005,34.88423772632413,0
131,13,1,3.8947801733384364,4.619856363702834,1.9794782884221533,34.88423772632413,0
132,13,2,4.272145069432287,4.107856578957105,1.811117330511474,34.88423772632413,0
133,13,3,6.472207213611587,7.152867014762849,3.0975911731370656,34.88423772632413,0
134,13,4,4.990828872916018,5.69986092630278,2.5022286729098995,34.88423772632413,0
135,13,5,5.498211922608934,6.156554476090873,2.638534595778111,34.88423772632413,0
136,13,6,4.41615891880918,5.068213837625307,2.1459190776536725,34.88423772632413,0
137,13,7,4.693195517368417,5.459582244095329,2.4254356469148597,34.88423772632413,0
138,13,8,5.164697215553174,5.8325595952442955,2.4824721441179323,34.88423772632413,0
139,13,9,6.200483218173092,6.881540317625104,2.968109664140597,34.88423772632413,0
140,14,0,11.848087628688932,12.231813097422153,5.5377727216611445,38.97833577158196,0
141,14,1,4.188738820724023,4.482844178343622,1.9381989847288212,38.97833577158196,0
142,14,2,3.8324731903205307,4.164730340097645,1.828633688672701,38.97833577158196,0
143,14,3,6.554757621511322,6.879871699982567,3.014353835962556,38.97833577158196,0
144,14,4,5.29492161740305,5.644534357834633,2.485202028956231,38.97833577158196,0
145,14,5,5.583356157934331,5.906307957795262,2.562994330637419,38.97833577158196,0
146,14,6,4.5409412163167175,3.6701119405951075,1.711947361651565,38.97833577158196,0
147,14,7,5.1324212600979475,5.474791883763756,2.430163522147117,38.97833577158196,0
148,14,8,5.253115178000459,5.555461049762207,2.3993136755931395,38.97833577158196,0
149,14,9,6.280764101869459,6.597518839262911,2.8818172009131087,38.97833577158196,0
150,15,0,11.7183824218948,11.817193246720159,5.40569550067908,40.19891991561995,0
151,15,1,4.101388419921929,3.2871889102050136,1.559868814732408,40.19891991561995,0
152,15,2,3.869539244470648,3.8884840012144983,1.7428584534118166,40.19891991561995,0
153,15,3,6.378620571867558,6.419878810773229,2.8718170755739325,40.19891991561995,0
154,15,4,5.258891838782832,5.326617750872231,2.3863716846949403,40.19891991561995,0
155,15,5,5.423506745605177,5.478424487126737,2.4315620696606084,40.19891991561995,0
156,15,6,3.6226213819712667,3.7390456901110856,1.7343926724410885,40.19891991561995,0
157,15,7,5.142425832838517,5.170954428144675,2.3349504268418557,40.19891991561995,0
158,15,8,5.0771450209044655,5.098740073641528,2.259472008651354,40.19891991561995,0
159,15,9,6.098162154290131,6.128129022154574,2.736714619504178,40.19891991561995,0
160,16,0,11.438896162259233,11.747214374124933,5.383267590232396,37.503387569087145,0
161,16,1,3.3008106720456025,3.596342657577719,1.6611680002618558,37.503387569087145,0
162,16,2,3.688031793797676,3.935428681571929,1.7575606809094066,37.503387569087145,0
163,16,3,6.077001066813035,6.341096691441561,2.847102189983644,37.503387569087145,0
164,16,4,5.049758704009847,5.328899908962972,2.3870873375606974,37.503387569087145,0
165,16,5,5.145385274372507,5.414539325145962,2.411678673024085,37.503387569087145,0
166,16,6,3.670117505165542,3.98378011336346,1.8130995121846303,37.503387569087145,0
167,16,7,4.940947094284458,5.198469871686752,2.3436407420488496,37.503387569087145,0
168,16,8,4.781228555187265,3.05412688817067,1.5783521567076064,37.503387569087145,0
169,16,9,5.791113160982236,6.047627493837528,2.7114993511953385,37.503387569087145,0
170,17,0,11.39143685962115,12.054080268292896,5.481323036807212,33.62292936427277,0
171,17,1,3.5151680779422576,4.212509750219451,1.8556217522704523,33.62292936427277,0
172,17,2,3.7191429160718994,4.367997903404365,1.8906606726288355,33.62292936427277,0
173,17,3,6.024702336724759,6.6709263451076435,2.9499747209547635,33.62292936427277,0
174,17,4,5.0512730843182805,5.688932074736588,2.498869283898927,33.62292936427277,0
175,17,5,5.103310372179139,3.440626518921277,1.7557903465038518,33.62292936427277,0
176,17,6,3.836667649725637,4.495935166309804,1.9732809235983,33.62292936427277,0
177,17,7,4.959336515822836,5.618339353921568,2.474592797607312,33.62292936427277,0
178,17,8,3.3399229434562394,4.181859355799531,1.966715544041451,33.62292936427277,0
179,17,9,5.737755579917582,6.384847044123958,2.8164713014411698,33.62292936427277,0
180,18,0,11.598930247173662,12.396599358527356,5.589890982997681,32.055356912980336,0
181,18,1,3.9266482061345713,4.761787778971193,2.0218542102066217,32.055356912980336,0
182,18,2,4.000793442684959,4.036194549067489,1.7889424096515911,32.055356912980336,0
183,18,3,6.242389070944176,7.037750570534343,3.0626100405623884,32.055356912980336,0
184,18,4,5.287812874030376,6.055660237851495,2.6105683304987477,32.055356912980336,0
185,18,5,3.715396742904159,4.666329418558424,2.1732473581954044,32.055356912980336,0
186,18,6,4.175624687178988,4.945478284667694,2.1094085354552616,32.055356912980336,0
187,18,7,5.2364418329054345,6.051723345564176,2.6067147748052744,32.055356912980336,0
188,18,8,4.161731804198958,5.038848293417601,2.2408606617171816,32.055356912980336,0
189,18,9,5.95988485794685,6.761067696315545,2.931640285681947,32.055356912980336,0
190,19,0,11.828668948302223,12.634314352186703,5.664710464012284,34.1519441380003,0
191,19,1,4.278409755576284,5.069770635220743,2.112528757181886,34.1519441380003,0
192,19,2,3.7855492344501616,4.619959454726959,1.9663580960599876,34.1519441380003,0
193,19,3,6.48073466866285,7.26649719596008,3.131955405745062,34.1519441380003,0
194,19,4,5.524177241079573,6.282145983374139,2.678536888734721,34.1519441380003,0
195,19,5,4.598770105008411,5.45705767132155,2.4249197165990934,34.1519441380003,0
196,19,6,4.463681906948859,4.072009513755981,1.8411155172604567,34.1519441380003,0
197,19,7,5.516022800373915,6.309287780706235,2.683888090509787,34.1519441380003,0
198,19,8,4.741845414758242,5.563449962392512,2.401728352357249,34.1519441380003,0
199,19,9,6.20359189835962,6.99198646765297,3.001375874412024,34.1519441380003,0
200,20,0,11.986993122154164,11.93194760011776,5.442387724943298,38.26202020264652,0
201,20,1,4.470284552682345,4.40941942701013,1.9159218895331438,38.26202020264652,0
202,20,2,4.160975414879053,4.102610144278942,1.8094978457631468,38.26202020264652,0
203,20,3,6.627475163305752,6.570413735544522,2.9187903042984753,38.26202020264652,0
204,20,4,5.668004299015429,5.61484570494014,2.4760447720530774,38.26202020264652,0
205,20,5,5.131329509127463,5.078171123516058,2.3057993708381073,38.26202020264652,0
206,20,6,3.895951820079562,3.843645571938844,1.7682156223275256,38.26202020264652,0
207,20,7,5.679327881973548,5.619503170602758,2.474951607907327,38.26202020264652,0
208,20,8,5.082254675483899,5.025170152188198,2.2366008961205583,38.26202020264652,0
209,20,9,6.351158138114922,6.293035414692225,2.788059931179393,38.26202020264652,0
